mode,seed,method,episode,scope,version,x,action,reward,certified,wrong_certificate,phase,live_hypotheses
public_shift,19,full_replay_induction,226,public-system-2,v2,5,4,1,1,0,late,1
public_shift,19,full_replay_induction,227,public-system-2,v2,0,2,1,1,0,late,1
public_shift,19,full_replay_induction,228,public-system-3,v2,5,0,1,0,0,late,49
public_shift,19,full_replay_induction,229,public-system-3,v2,5,0,1,1,0,late,7
public_shift,19,full_replay_induction,230,public-system-3,v2,5,0,1,1,0,late,7
public_shift,19,full_replay_induction,231,public-system-3,v2,4,0,0,0,0,late,7
public_shift,19,full_replay_induction,232,public-system-3,v2,3,1,0,0,0,late,6
public_shift,19,full_replay_induction,233,public-system-3,v2,3,2,0,0,0,late,5
public_shift,19,full_replay_induction,234,public-system-3,v2,4,2,1,0,0,late,4
public_shift,19,full_replay_induction,235,public-system-3,v2,0,3,1,1,0,late,1
public_shift,19,full_replay_induction,236,public-system-3,v2,6,5,1,1,0,late,1
public_shift,19,full_replay_induction,237,public-system-3,v2,2,6,1,1,0,late,1
public_shift,19,full_replay_induction,238,public-system-3,v2,0,3,1,1,0,late,1
public_shift,19,full_replay_induction,239,public-system-3,v2,2,6,1,1,0,late,1
public_shift,19,full_replay_induction,240,public-system-0,v2,3,1,1,1,0,late,1
public_shift,19,full_replay_induction,241,public-system-0,v2,2,1,1,1,0,late,1
public_shift,19,full_replay_induction,242,public-system-0,v2,3,1,1,1,0,late,1
public_shift,19,full_replay_induction,243,public-system-0,v2,4,1,1,1,0,late,1
public_shift,19,full_replay_induction,244,public-system-0,v2,5,1,1,1,0,late,1
public_shift,19,full_replay_induction,245,public-system-0,v2,2,1,1,1,0,late,1
public_shift,19,full_replay_induction,246,public-system-0,v2,0,1,1,1,0,late,1
public_shift,19,full_replay_induction,247,public-system-0,v2,2,1,1,1,0,late,1
public_shift,19,full_replay_induction,248,public-system-0,v2,2,1,1,1,0,late,1
public_shift,19,full_replay_induction,249,public-system-0,v2,2,1,1,1,0,late,1
public_shift,19,full_replay_induction,250,public-system-0,v2,0,1,1,1,0,late,1
public_shift,19,full_replay_induction,251,public-system-0,v2,1,1,1,1,0,late,1
public_shift,19,full_replay_induction,252,public-system-1,v2,3,5,1,1,0,late,1
public_shift,19,full_replay_induction,253,public-system-1,v2,0,1,1,1,0,late,1
public_shift,19,full_replay_induction,254,public-system-1,v2,1,0,1,1,0,late,1
public_shift,19,full_replay_induction,255,public-system-1,v2,1,0,1,1,0,late,1
public_shift,19,full_replay_induction,256,public-system-1,v2,3,5,1,1,0,late,1
public_shift,19,full_replay_induction,257,public-system-1,v2,5,3,1,1,0,late,1
public_shift,19,full_replay_induction,258,public-system-1,v2,5,3,1,1,0,late,1
public_shift,19,full_replay_induction,259,public-system-1,v2,4,4,1,1,0,late,1
public_shift,19,full_replay_induction,260,public-system-1,v2,0,1,1,1,0,late,1
public_shift,19,full_replay_induction,261,public-system-1,v2,5,3,1,1,0,late,1
public_shift,19,full_replay_induction,262,public-system-1,v2,4,4,1,1,0,late,1
public_shift,19,full_replay_induction,263,public-system-1,v2,4,4,1,1,0,late,1
public_shift,19,full_replay_induction,264,public-system-2,v2,0,2,1,1,0,late,1
public_shift,19,full_replay_induction,265,public-system-2,v2,6,3,1,1,0,late,1
public_shift,19,full_replay_induction,266,public-system-2,v2,0,2,1,1,0,late,1
public_shift,19,full_replay_induction,267,public-system-2,v2,4,5,1,1,0,late,1
public_shift,19,full_replay_induction,268,public-system-2,v2,3,6,1,1,0,late,1
public_shift,19,full_replay_induction,269,public-system-2,v2,0,2,1,1,0,late,1
public_shift,19,full_replay_induction,270,public-system-2,v2,5,4,1,1,0,late,1
public_shift,19,full_replay_induction,271,public-system-2,v2,5,4,1,1,0,late,1
public_shift,19,full_replay_induction,272,public-system-2,v2,1,1,1,1,0,late,1
public_shift,19,full_replay_induction,273,public-system-2,v2,4,5,1,1,0,late,1
public_shift,19,full_replay_induction,274,public-system-2,v2,2,0,1,1,0,late,1
public_shift,19,full_replay_induction,275,public-system-2,v2,1,1,1,1,0,late,1
public_shift,19,full_replay_induction,276,public-system-3,v2,4,2,1,1,0,late,1
public_shift,19,full_replay_induction,277,public-system-3,v2,5,0,1,1,0,late,1
public_shift,19,full_replay_induction,278,public-system-3,v2,4,2,1,1,0,late,1
public_shift,19,full_replay_induction,279,public-system-3,v2,6,5,1,1,0,late,1
public_shift,19,full_replay_induction,280,public-system-3,v2,0,3,1,1,0,late,1
public_shift,19,full_replay_induction,281,public-system-3,v2,2,6,1,1,0,late,1
public_shift,19,full_replay_induction,282,public-system-3,v2,1,1,1,1,0,late,1
public_shift,19,full_replay_induction,283,public-system-3,v2,1,1,1,1,0,late,1
public_shift,19,full_replay_induction,284,public-system-3,v2,1,1,1,1,0,late,1
public_shift,19,full_replay_induction,285,public-system-3,v2,2,6,1,1,0,late,1
public_shift,19,full_replay_induction,286,public-system-3,v2,0,3,1,1,0,late,1
public_shift,19,full_replay_induction,287,public-system-3,v2,4,2,1,1,0,late,1
public_shift,19,full_replay_induction,288,public-system-0,v2,6,1,1,1,0,late,1
public_shift,19,full_replay_induction,289,public-system-0,v2,3,1,1,1,0,late,1
public_shift,19,full_replay_induction,290,public-system-0,v2,1,1,1,1,0,late,1
public_shift,19,full_replay_induction,291,public-system-0,v2,0,1,1,1,0,late,1
public_shift,19,full_replay_induction,292,public-system-0,v2,5,1,1,1,0,late,1
public_shift,19,full_replay_induction,293,public-system-0,v2,3,1,1,1,0,late,1
public_shift,19,full_replay_induction,294,public-system-0,v2,2,1,1,1,0,late,1
public_shift,19,full_replay_induction,295,public-system-0,v2,4,1,1,1,0,late,1
public_shift,19,full_replay_induction,296,public-system-0,v2,3,1,1,1,0,late,1
public_shift,19,full_replay_induction,297,public-system-0,v2,4,1,1,1,0,late,1
public_shift,19,full_replay_induction,298,public-system-0,v2,1,1,1,1,0,late,1
public_shift,19,full_replay_induction,299,public-system-0,v2,2,1,1,1,0,late,1
public_shift,19,full_replay_induction,300,public-system-1,v2,5,3,1,1,0,late,1
public_shift,19,full_replay_induction,301,public-system-1,v2,6,2,1,1,0,late,1
public_shift,19,full_replay_induction,302,public-system-1,v2,0,1,1,1,0,late,1
public_shift,19,full_replay_induction,303,public-system-1,v2,5,3,1,1,0,late,1
public_shift,19,full_replay_induction,304,public-system-1,v2,1,0,1,1,0,late,1
public_shift,19,full_replay_induction,305,public-system-1,v2,2,6,1,1,0,late,1
public_shift,19,full_replay_induction,306,public-system-1,v2,1,0,1,1,0,late,1
public_shift,19,full_replay_induction,307,public-system-1,v2,2,6,1,1,0,late,1
public_shift,19,full_replay_induction,308,public-system-1,v2,3,5,1,1,0,late,1
public_shift,19,full_replay_induction,309,public-system-1,v2,4,4,1,1,0,late,1
public_shift,19,full_replay_induction,310,public-system-1,v2,1,0,1,1,0,late,1
public_shift,19,full_replay_induction,311,public-system-1,v2,4,4,1,1,0,late,1
public_shift,19,full_replay_induction,312,public-system-2,v2,3,6,1,1,0,late,1
public_shift,19,full_replay_induction,313,public-system-2,v2,2,0,1,1,0,late,1
public_shift,19,full_replay_induction,314,public-system-2,v2,0,2,1,1,0,late,1
public_shift,19,full_replay_induction,315,public-system-2,v2,4,5,1,1,0,late,1
public_shift,19,full_replay_induction,316,public-system-2,v2,6,3,1,1,0,late,1
public_shift,19,full_replay_induction,317,public-system-2,v2,6,3,1,1,0,late,1
public_shift,19,full_replay_induction,318,public-system-2,v2,3,6,1,1,0,late,1
public_shift,19,full_replay_induction,319,public-system-2,v2,0,2,1,1,0,late,1
public_shift,19,full_replay_induction,320,public-system-2,v2,1,1,1,1,0,late,1
public_shift,19,full_replay_induction,321,public-system-2,v2,4,5,1,1,0,late,1
public_shift,19,full_replay_induction,322,public-system-2,v2,0,2,1,1,0,late,1
public_shift,19,full_replay_induction,323,public-system-2,v2,3,6,1,1,0,late,1
public_shift,19,full_replay_induction,324,public-system-3,v2,1,1,1,1,0,late,1
public_shift,19,full_replay_induction,325,public-system-3,v2,3,4,1,1,0,late,1
public_shift,19,full_replay_induction,326,public-system-3,v2,4,2,1,1,0,late,1
public_shift,19,full_replay_induction,327,public-system-3,v2,2,6,1,1,0,late,1
public_shift,19,full_replay_induction,328,public-system-3,v2,3,4,1,1,0,late,1
public_shift,19,full_replay_induction,329,public-system-3,v2,2,6,1,1,0,late,1
public_shift,19,full_replay_induction,330,public-system-3,v2,3,4,1,1,0,late,1
public_shift,19,full_replay_induction,331,public-system-3,v2,0,3,1,1,0,late,1
public_shift,19,full_replay_induction,332,public-system-3,v2,4,2,1,1,0,late,1
public_shift,19,full_replay_induction,333,public-system-3,v2,3,4,1,1,0,late,1
public_shift,19,full_replay_induction,334,public-system-3,v2,0,3,1,1,0,late,1
public_shift,19,full_replay_induction,335,public-system-3,v2,4,2,1,1,0,late,1
public_shift,19,full_replay_induction,336,public-system-0,v2,1,1,1,1,0,late,1
public_shift,19,full_replay_induction,337,public-system-0,v2,5,1,1,1,0,late,1
public_shift,19,full_replay_induction,338,public-system-0,v2,2,1,1,1,0,late,1
public_shift,19,full_replay_induction,339,public-system-0,v2,4,1,1,1,0,late,1
public_shift,19,full_replay_induction,340,public-system-0,v2,1,1,1,1,0,late,1
public_shift,19,full_replay_induction,341,public-system-0,v2,0,1,1,1,0,late,1
public_shift,19,full_replay_induction,342,public-system-0,v2,6,1,1,1,0,late,1
public_shift,19,full_replay_induction,343,public-system-0,v2,3,1,1,1,0,late,1
public_shift,19,full_replay_induction,344,public-system-0,v2,3,1,1,1,0,late,1
public_shift,19,full_replay_induction,345,public-system-0,v2,5,1,1,1,0,late,1
public_shift,19,full_replay_induction,346,public-system-0,v2,1,1,1,1,0,late,1
public_shift,19,full_replay_induction,347,public-system-0,v2,5,1,1,1,0,late,1
public_shift,19,full_replay_induction,348,public-system-1,v2,4,4,1,1,0,late,1
public_shift,19,full_replay_induction,349,public-system-1,v2,1,0,1,1,0,late,1
public_shift,19,full_replay_induction,350,public-system-1,v2,1,0,1,1,0,late,1
public_shift,19,full_replay_induction,351,public-system-1,v2,3,5,1,1,0,late,1
public_shift,19,full_replay_induction,352,public-system-1,v2,1,0,1,1,0,late,1
public_shift,19,full_replay_induction,353,public-system-1,v2,5,3,1,1,0,late,1
public_shift,19,full_replay_induction,354,public-system-1,v2,4,4,1,1,0,late,1
public_shift,19,full_replay_induction,355,public-system-1,v2,3,5,1,1,0,late,1
public_shift,19,full_replay_induction,356,public-system-1,v2,0,1,1,1,0,late,1
public_shift,19,full_replay_induction,357,public-system-1,v2,2,6,1,1,0,late,1
public_shift,19,full_replay_induction,358,public-system-1,v2,6,2,1,1,0,late,1
public_shift,19,full_replay_induction,359,public-system-1,v2,3,5,1,1,0,late,1
public_shift,19,full_replay_induction,360,public-system-2,v2,3,6,1,1,0,late,1
public_shift,19,full_replay_induction,361,public-system-2,v2,4,5,1,1,0,late,1
public_shift,19,full_replay_induction,362,public-system-2,v2,0,2,1,1,0,late,1
public_shift,19,full_replay_induction,363,public-system-2,v2,4,5,1,1,0,late,1
public_shift,19,full_replay_induction,364,public-system-2,v2,5,4,1,1,0,late,1
public_shift,19,full_replay_induction,365,public-system-2,v2,0,2,1,1,0,late,1
public_shift,19,full_replay_induction,366,public-system-2,v2,5,4,1,1,0,late,1
public_shift,19,full_replay_induction,367,public-system-2,v2,1,1,1,1,0,late,1
public_shift,19,full_replay_induction,368,public-system-2,v2,6,3,1,1,0,late,1
public_shift,19,full_replay_induction,369,public-system-2,v2,6,3,1,1,0,late,1
public_shift,19,full_replay_induction,370,public-system-2,v2,0,2,1,1,0,late,1
public_shift,19,full_replay_induction,371,public-system-2,v2,2,0,1,1,0,late,1
public_shift,19,full_replay_induction,372,public-system-3,v2,1,1,1,1,0,late,1
public_shift,19,full_replay_induction,373,public-system-3,v2,3,4,1,1,0,late,1
public_shift,19,full_replay_induction,374,public-system-3,v2,1,1,1,1,0,late,1
public_shift,19,full_replay_induction,375,public-system-3,v2,5,0,1,1,0,late,1
public_shift,19,full_replay_induction,376,public-system-3,v2,4,2,1,1,0,late,1
public_shift,19,full_replay_induction,377,public-system-3,v2,3,4,1,1,0,late,1
public_shift,19,full_replay_induction,378,public-system-3,v2,2,6,1,1,0,late,1
public_shift,19,full_replay_induction,379,public-system-3,v2,3,4,1,1,0,late,1
public_shift,19,full_replay_induction,380,public-system-3,v2,3,4,1,1,0,late,1
public_shift,19,full_replay_induction,381,public-system-3,v2,6,5,1,1,0,late,1
public_shift,19,full_replay_induction,382,public-system-3,v2,0,3,1,1,0,late,1
public_shift,19,full_replay_induction,383,public-system-3,v2,1,1,1,1,0,late,1
public_shift,19,witness,0,public-system-0,v1,4,0,0,0,0,early,49
public_shift,19,witness,1,public-system-0,v1,2,0,0,0,0,early,42
public_shift,19,witness,2,public-system-0,v1,4,1,0,0,0,early,36
public_shift,19,witness,3,public-system-0,v1,1,0,0,0,0,early,30
public_shift,19,witness,4,public-system-0,v1,4,2,0,0,0,early,25
public_shift,19,witness,5,public-system-0,v1,2,3,0,0,0,early,20
public_shift,19,witness,6,public-system-0,v1,0,0,1,0,0,early,16
public_shift,19,witness,7,public-system-0,v1,2,2,0,0,0,early,3
public_shift,19,witness,8,public-system-0,v1,3,2,0,0,0,early,2
public_shift,19,witness,9,public-system-0,v1,2,5,1,1,0,early,1
public_shift,19,witness,10,public-system-0,v1,2,5,1,1,0,early,1
public_shift,19,witness,11,public-system-0,v1,6,1,1,1,0,early,1
public_shift,19,witness,12,public-system-1,v1,0,0,1,0,0,early,49
public_shift,19,witness,13,public-system-1,v1,6,0,0,0,0,early,7
public_shift,19,witness,14,public-system-1,v1,2,1,0,0,0,early,6
public_shift,19,witness,15,public-system-1,v1,2,2,0,0,0,early,5
public_shift,19,witness,16,public-system-1,v1,0,0,1,1,0,early,4
public_shift,19,witness,17,public-system-1,v1,4,1,0,0,0,early,4
public_shift,19,witness,18,public-system-1,v1,4,3,0,0,0,early,3
public_shift,19,witness,19,public-system-1,v1,1,3,0,0,0,early,2
public_shift,19,witness,20,public-system-1,v1,0,0,1,1,0,early,1
public_shift,19,witness,21,public-system-1,v1,1,5,1,1,0,early,1
public_shift,19,witness,22,public-system-1,v1,0,0,1,1,0,early,1
public_shift,19,witness,23,public-system-1,v1,4,6,1,1,0,early,1
public_shift,19,witness,24,public-system-2,v1,3,0,0,0,0,early,49
public_shift,19,witness,25,public-system-2,v1,3,1,0,0,0,early,42
public_shift,19,witness,26,public-system-2,v1,6,0,0,0,0,early,35
public_shift,19,witness,27,public-system-2,v1,5,0,0,0,0,early,30
public_shift,19,witness,28,public-system-2,v1,0,0,0,0,0,early,25
public_shift,19,witness,29,public-system-2,v1,6,2,0,0,0,early,20
public_shift,19,witness,30,public-system-2,v1,0,2,0,0,0,early,16
public_shift,19,witness,31,public-system-2,v1,3,2,1,0,0,early,13
public_shift,19,witness,32,public-system-2,v1,0,1,1,0,0,early,3
public_shift,19,witness,33,public-system-2,v1,0,1,1,1,0,early,1
public_shift,19,witness,34,public-system-2,v1,4,0,1,1,0,early,1
public_shift,19,witness,35,public-system-2,v1,5,5,1,1,0,early,1
public_shift,19,witness,36,public-system-3,v1,3,0,1,0,0,early,49
public_shift,19,witness,37,public-system-3,v1,6,0,0,0,0,early,7
public_shift,19,witness,38,public-system-3,v1,6,1,0,0,0,early,6
public_shift,19,witness,39,public-system-3,v1,3,0,1,1,0,early,5
public_shift,19,witness,40,public-system-3,v1,3,0,1,1,0,early,5
public_shift,19,witness,41,public-system-3,v1,5,1,1,0,0,early,5
public_shift,19,witness,42,public-system-3,v1,2,3,1,1,0,early,1
public_shift,19,witness,43,public-system-3,v1,4,4,1,1,0,early,1
public_shift,19,witness,44,public-system-3,v1,4,4,1,1,0,early,1
public_shift,19,witness,45,public-system-3,v1,6,5,1,1,0,early,1
public_shift,19,witness,46,public-system-3,v1,1,6,1,1,0,early,1
public_shift,19,witness,47,public-system-3,v1,6,5,1,1,0,early,1
public_shift,19,witness,48,public-system-0,v1,5,2,1,1,0,early,1
public_shift,19,witness,49,public-system-0,v1,3,4,1,1,0,early,1
public_shift,19,witness,50,public-system-0,v1,1,6,1,1,0,early,1
public_shift,19,witness,51,public-system-0,v1,6,1,1,1,0,early,1
public_shift,19,witness,52,public-system-0,v1,4,3,1,1,0,early,1
public_shift,19,witness,53,public-system-0,v1,4,3,1,1,0,early,1
public_shift,19,witness,54,public-system-0,v1,5,2,1,1,0,early,1
public_shift,19,witness,55,public-system-0,v1,0,0,1,1,0,early,1
public_shift,19,witness,56,public-system-0,v1,6,1,1,1,0,early,1
public_shift,19,witness,57,public-system-0,v1,1,6,1,1,0,early,1
public_shift,19,witness,58,public-system-0,v1,3,4,1,1,0,early,1
public_shift,19,witness,59,public-system-0,v1,1,6,1,1,0,early,1
public_shift,19,witness,60,public-system-1,v1,1,5,1,1,0,early,1
public_shift,19,witness,61,public-system-1,v1,1,5,1,1,0,early,1
public_shift,19,witness,62,public-system-1,v1,5,4,1,1,0,early,1
public_shift,19,witness,63,public-system-1,v1,3,1,1,1,0,early,1
public_shift,19,witness,64,public-system-1,v1,0,0,1,1,0,early,1
public_shift,19,witness,65,public-system-1,v1,4,6,1,1,0,early,1
public_shift,19,witness,66,public-system-1,v1,5,4,1,1,0,early,1
public_shift,19,witness,67,public-system-1,v1,3,1,1,1,0,early,1
public_shift,19,witness,68,public-system-1,v1,0,0,1,1,0,early,1
public_shift,19,witness,69,public-system-1,v1,3,1,1,1,0,early,1
public_shift,19,witness,70,public-system-1,v1,3,1,1,1,0,early,1
public_shift,19,witness,71,public-system-1,v1,4,6,1,1,0,early,1
public_shift,19,witness,72,public-system-2,v1,0,1,1,1,0,early,1
public_shift,19,witness,73,public-system-2,v1,4,0,1,1,0,early,1
public_shift,19,witness,74,public-system-2,v1,3,2,1,1,0,early,1
public_shift,19,witness,75,public-system-2,v1,6,3,1,1,0,early,1
public_shift,19,witness,76,public-system-2,v1,4,0,1,1,0,early,1
public_shift,19,witness,77,public-system-2,v1,3,2,1,1,0,early,1
public_shift,19,witness,78,public-system-2,v1,2,4,1,1,0,early,1
public_shift,19,witness,79,public-system-2,v1,3,2,1,1,0,early,1
public_shift,19,witness,80,public-system-2,v1,4,0,1,1,0,early,1
public_shift,19,witness,81,public-system-2,v1,6,3,1,1,0,early,1
public_shift,19,witness,82,public-system-2,v1,1,6,1,1,0,early,1
public_shift,19,witness,83,public-system-2,v1,0,1,1,1,0,early,1
public_shift,19,witness,84,public-system-3,v1,1,6,1,1,0,early,1
public_shift,19,witness,85,public-system-3,v1,0,2,1,1,0,early,1
public_shift,19,witness,86,public-system-3,v1,0,2,1,1,0,early,1
